id,followers_count,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,videos_count,audios_count,photos_count,gifts_count
8747,89,1051,200,98,28,90,71,129,16,125,1624,0
8748,32,154,400,1355,13,448,47,353,404,863,410,0
8749,120,5,700,190,22,0,15,365,70,0,103,0
8750,23,13,1125,204,8,670,113,1006,90,557,94,17
8751,157,6762,600,143,32,1580,312,148,341,1262,1015,0
8752,27,35,614,48,20,276,2,612,240,0,40,23
8753,946,87,3800,635,18,4018,334,1983,1252,913,19,0
8754,28,215,400,161,40,244,45,319,11,0,362,0
8755,110,7,900,315,14,164,5,648,86,0,1491,0
8756,182,2,500,67,23,492,13,487,4,0,441,0
8757,9,902,4803,2120,72,652,927,671,46,77,1789,16
8758,61,101,1400,1114,13,214,53,969,128,0,421,0
8759,18,11,18600,1252,14,182,99,12710,196,0,247,0
8760,13,1,999,1037,22,0,5,665,8,0,20,25
8761,12,2,1200,135,7,204,121,994,7,75,366,2
8762,122,3,1399,524,62,260,177,943,102,0,449,0
8763,1,6,400,202,124,240,27,373,86,104,86,3
8764,1355,139,400,347,750,1288,176,88,78,94,1608,114
8765,68,5,1460,76,199,352,140,306,242,0,34,0
8766,58,4,900,110,101,260,46,528,117,458,997,0
8767,47,5,2015,276,26,0,19,471,8,0,742,0
8768,68,15,500,85,22,0,48,312,497,0,666,0
8769,16,8,598,423,95,950,32,566,215,0,667,9
8770,55,3,3267,183,29,0,49,764,8,0,51,12
8771,43,5,7199,770,80,1040,138,5642,1130,0,3234,0
8772,405,1,9900,314,88,2712,129,6830,4193,0,2663,0
8773,43,21,600,34,38,98,28,315,588,0,117,0
8774,177,12,1732,199,2,0,13,430,202,0,59,0
8775,105,870,631,380,179,0,69,47,83,654,15210,8
8776,534,208,500,288,40,220,3,418,16,167,770,72
8777,38,3,800,350,41,0,91,395,15,5,385,16
8778,94,37,4590,276,239,0,163,233,2243,293,1941,42
8779,54,81,2800,1035,2,170,6,1590,2738,1954,2763,77
8780,38,4079,300,747,10,66,43,136,3,89,180,4
8781,87,1,900,187,28,0,93,706,162,8,740,3
8782,172,2,1400,215,27,972,64,958,432,0,2828,0
8783,86,111,1300,1494,17,904,105,1193,105,0,754,0
8784,42,11,1000,162,22,296,70,512,4,0,182,0
8785,40,4,700,30,21,2260,118,473,381,0,1730,0
8786,250,9,400,24,25,970,310,90,45,0,2245,49
8787,18,2,1700,63,62,330,185,733,154,431,625,27
8788,57,3,2135,191,25,0,8,623,0,0,54,0
8789,28,23,1424,395,10,0,70,643,65,226,342,9
8790,8,1,772,54,7,202,48,682,5,0,191,0
8791,16,32,655,523,8,0,25,438,89,0,47,0
8792,60,5,740,286,12,592,80,660,54,0,185,3
8793,103,32,600,961,156,80,23,480,2,76,21,0
8794,284,582,499,29,155,266,64,226,146,433,252,13
8795,413,23,1900,681,97,122,354,1000,437,287,5433,82
8796,55,511,300,381,185,168,95,78,29,0,779,0
8797,2180,31,5922,55,2114,446,229,208,357,780,4312,0
8798,288,137,500,1439,136,376,15,471,173,363,163,23
8799,77,167,6400,496,166,1078,359,3967,4063,0,814,22
8800,49,21,700,3092,72,198,271,127,141,30,1297,48
8801,98,3,3000,1327,200,980,21,1657,922,1312,261,113
8802,25,81,700,1735,74,558,70,328,143,0,45,17
8803,209,209,900,31,286,190,106,400,688,512,2118,0
8804,2,2237,400,2673,84,644,43,357,76,0,827,212
8805,240,168,1000,443,424,718,76,415,758,628,1557,0
8806,245,410,100,228,160,1462,3,15,30,0,62,0
8807,58,18,1100,4256,63,114,20,377,149,54,470,0
8808,1134,10,600,37,37,0,227,136,199,0,1254,0
8809,737,1356,499,406,512,304,146,93,1122,0,3633,0
8810,112,1148,399,688,161,640,172,227,322,0,158,48
8811,48,1,1322,70,122,222,51,502,57,63,83,0
8812,146,83,400,1313,142,696,66,334,709,2450,1129,173
8813,58,104,2299,343,30,0,660,1097,312,12,1369,13
8814,32,9,799,603,63,662,27,576,447,318,92,0
8815,8,5,6466,955,65,0,57,1077,429,104,239,43
8816,7,1,1670,6,8,0,1117,0,1,1,1790,4
8817,698,419,600,868,68,344,142,458,164,0,818,0
8818,29,9,3741,1200,12,0,14,3726,0,195,150,0
8819,108,1423,300,1364,39,114,270,5,107,0,955,0
8820,55,7,2342,922,53,0,39,796,818,156,2263,2
8821,295,10,2300,2320,140,204,65,1453,579,0,942,0
8822,4,2,700,24,33,898,12,500,17,556,142,12
8823,36,6,4438,1315,33,0,15,848,7,6,375,22
8824,36,271,1699,1177,18,772,61,1136,343,1116,2776,55
8825,10,9,600,363,5,108,81,320,12,0,307,0
8826,71,584,1554,391,67,654,221,132,23,1463,177,11
8827,8,8,4204,189,32,396,54,2440,8,776,33,1
8828,75,177,900,34,460,0,7,518,435,666,69,5
8829,602,7,887,962,81,0,14,535,78,240,49,2
8830,9,21,2398,815,14,486,48,1161,664,568,257,0
8831,49,57,484,85,6,766,186,298,97,245,126,0
8832,29,538,899,446,37,328,35,461,64,0,426,54
8833,35,8,800,3186,13,158,9,515,476,490,141,0
8834,36,1,4700,5,449,0,2766,930,1,0,497,0
8835,62,8,699,46,36,256,471,102,3,13,471,16
8836,45,6,3268,581,19,0,1,3267,46,59,86,1
8837,6,19,703,1270,93,0,23,680,16,0,82,0
8838,330,88,25313,9706,181,0,39,8099,396,929,5404,8
8839,9,11544,200,1256,63,138,35,61,5,0,673,0
8840,217,711,300,749,112,118,74,200,61,151,815,0
8841,78,5,2811,284,706,148,18,509,111,48,21,6
8842,387,28,998,366,74,422,76,472,263,0,36,0
8843,4524,14,30895,411,7088,5216,96,1304,8602,5850,240,80
8844,96,53,400,424,196,830,67,333,538,0,1159,43
8845,90,16,3074,5852,53,0,6,639,1199,0,870,0
8846,68,6,1423,178,57,0,151,224,20,8,2575,0
8847,3263,271,2945,13,1920,0,404,4,129,343,10215,154
8848,12,4,1507,47,34,0,286,314,64,0,606,0
8849,122,6,3078,93,52,0,276,271,94,0,1420,0
8850,241,968,500,2623,59,144,15,335,421,111,227,0
8851,5,118,800,17,58,56,0,498,31,0,76,0
8852,33,47,1100,2033,81,0,68,810,93,33,428,110
8853,623,39,499,2584,616,688,91,408,1836,0,1057,64
8854,354,5,400,289,382,450,48,352,193,0,1780,0
8855,130,3308,15,1129,89,72,5,0,10,193,25,0
8856,208,10,2000,786,473,640,120,1138,60,0,1046,0
8857,89,257,900,254,27,0,68,687,120,0,646,0
8858,207,8,1100,209,255,112,5,823,198,0,53,0
8859,56,87,900,211,196,202,41,553,1019,1292,1670,0
8860,2,1,600,565,287,984,40,372,124,0,352,0
8861,321,28,1400,1825,1959,954,25,811,654,0,238,0
8862,0,1,600,302,89,0,1,520,379,0,228,0
8863,149,6,1200,781,609,312,347,226,119,182,6773,0
8864,18,12,14600,226,119,534,244,8678,1481,3148,74,0
8865,476,59,3000,837,396,816,734,972,444,0,1669,0
8866,104,1100,37,94,68,52,6,4,32,0,408,54
8867,21,7,1000,129,13,98,80,428,1,0,74,0
8868,98,189,800,521,38,162,95,705,509,0,2341,0
8869,12,1,494,303,28,0,204,240,42,128,1433,4
8870,165,1,1098,741,41,3024,21,970,0,1,12,10
8871,131,1396,128,994,49,256,12,86,132,0,196,10
8872,145,10,26580,1610,27,0,505,5013,525,201,3286,34
8873,66,6,15245,199,26,0,1466,1266,82,0,450,0
8874,54,13,1000,2378,14,316,42,578,67,0,194,0
8875,35,1,1300,168,10,0,31,732,4,115,167,14
8876,7,12,400,130,12,322,6,350,17,2,108,0
8877,2516,12,400,2025,235,2636,188,212,692,0,162,291
8878,278,1,2028,31,1054,724,313,177,231,1011,2235,35
8879,15,12,499,21,52,0,65,376,14,0,36,0
8880,1,25,532,336,28,0,87,407,5,0,1,0
8881,107,36,600,801,44,130,7,475,20,0,142,0
8882,24,30,1900,16,36,0,4,1669,34,0,41,0
8883,0,13,921,106,16,232,36,877,5,24,146,4
8884,16,3,3700,16,10,0,449,3206,427,792,619,11
8885,12,34,900,84,25,0,160,502,11,24,338,9
8886,225,7,396,154,17,414,390,1,124,0,6840,0
8887,390,304,1954,154,415,204,79,249,164,198,1218,31
8888,1508,7,3734,485,453,1932,101,558,76,0,639,5
8889,376,14,8280,107,821,0,516,54,2568,0,6487,0
8890,181,174,1900,33,214,130,1365,384,325,337,5321,0
8891,217,144,400,6870,380,96,8,392,13,134,62,6
8892,138,301,500,382,59,762,6,170,8,0,27,0
8893,51,12,3100,1733,102,120,5,2816,449,102,190,0
8894,341,11,1099,553,93,158,13,632,79,0,338,0
8895,321,4,600,417,128,416,129,471,1118,0,1355,58
8896,130,65,7800,2618,95,184,1348,4125,961,0,3684,0
8897,13,42,900,580,496,44,103,461,210,432,4482,21
8898,27,7,3600,4216,265,3218,700,966,2466,0,2566,0
8899,20,871,11,7,87,22,0,0,52,0,12,17
8900,551,6,1833,6,1584,0,62,322,968,402,500,0
8901,163,3,2588,593,143,146,160,1426,415,0,242,24
8902,29,22,1123,52,47,0,111,278,225,97,302,0
8903,52,18,5334,2135,48,0,19,1806,190,168,249,0
8904,29,76,687,315,69,386,97,390,21,26,7,0
8905,26,9,600,443,93,678,9,451,499,0,24,0
8906,44,5,600,260,74,150,100,267,9,0,266,0
8907,30,265,900,68,72,0,148,458,274,0,1117,0
8908,2033,191,8988,2433,336,366,427,1780,187,0,2163,0
8909,26,589,8,13,17,82,5,1,46,0,6,0
8910,422,41,500,69,1259,740,281,149,215,0,273,0
8911,70,3,2420,769,19,0,0,697,240,264,9,0
8912,148,915,1000,1751,35,1316,35,584,3359,0,114,0
8913,175,11,500,2151,392,566,53,447,584,0,203,0
8914,42,726,100,7,22,74,1,43,473,147,2,22
8915,137,2985,300,2154,11,322,2,298,1480,0,366,0
8916,32,8,1268,209,15,80,1062,92,12,19,125,1
8917,141,1937,9,5,71,186,9,0,95,412,207,27
8918,77922,7,3847,1,311,0,522,1,132,65,4841,85
8919,423,24,1100,128,128,584,159,380,1275,0,2569,0
8920,163,28,1000,354,58,428,20,538,7,76,104,10
8921,279,1,4599,956,2,0,24,4278,83,944,3,0
8922,23,488,1900,30,73,0,251,1102,5897,0,568,0
8923,30,104,1397,67,26,80,134,423,60,0,425,4
8924,12,7,2997,11,32,374,473,916,167,616,697,96
8925,306,23,400,250,32,768,243,157,61,0,777,0
8926,4,16,1198,190,35,166,115,776,248,136,369,5
8927,236,29,1289,175,1037,0,36,789,14,7,18,1
8928,18,2,2775,122,13,0,76,2655,102,0,21,0
8929,29,14,1524,96,424,0,77,1157,0,0,24,0
8930,19,2490,106,492,2,106,30,76,20,131,22,3
8931,52,3,457,30,107,48,25,432,0,0,0,0
8932,2,684,22,862,7,0,2,20,106,0,51,0
8933,5541,6,2940,80,2309,0,168,210,463,863,1009,127
8934,1040,109,1300,24,934,134,28,1091,50,0,763,43
8935,127,2582,100,16,115,156,17,19,354,0,464,0
8936,1281,62,11408,342,1339,666,67,773,860,0,506,53
8937,26,6,600,410,188,300,12,556,318,79,209,0
8938,450,738,500,5222,587,2384,409,90,2685,7439,6213,0
8939,269,11,600,42,261,476,94,266,1174,0,1315,0
8940,153,8,5873,23,682,2590,177,190,589,1763,1887,35
8941,37,334,399,229,249,124,28,371,707,0,828,0
8942,258,4167,200,84,269,156,40,47,68,0,515,0
8943,45,8119,97,133,50,174,1,0,9,0,38,0
8944,116,9,3314,107,174,264,54,318,127,235,341,0
8945,590,9,15464,1645,43,0,392,1148,1371,4024,5920,221
8946,54,282,972,89,96,174,15,119,199,62,158,45
8947,99,101,600,2013,76,1162,11,409,18,163,793,68
8948,167,4,500,401,183,944,95,273,17,76,1127,10
8949,79,175,4550,351,11,0,169,930,42,66,1650,12
8950,733,109,2100,833,7035,406,1294,315,3004,0,6908,586
8951,140,244,500,355,282,522,85,279,769,180,706,15
8952,434,1,600,54,38,0,28,418,6,0,175,0
8953,42,49,2588,1184,11,0,24,655,215,719,1010,0
8954,4,165,5267,461,143,0,16,2450,798,0,192,0
8955,88,44,7579,466,24,0,619,630,159,44,29,8
8956,32,990,199,33,24,0,12,110,95,0,15,0
8957,406,25,9099,1626,113,2580,5,7273,7,0,49,0
8958,324,1,4803,12,1204,48,165,775,130,0,306,78
8959,12938,393,600,1445,534,3058,32,568,3383,0,1523,245
8960,775,13,600,178,2,0,153,219,198,793,472,0
8961,73,2,5052,5817,68,0,47,1306,1949,0,453,0
8962,383,5,400,64,212,218,393,7,49,0,1743,0
8963,188,6,500,60,661,0,1,499,229,0,5,0
8964,9,390,42,42,8,192,1,16,85,0,13,0
8965,24,1,2039,510,16,0,11,1151,39,0,13,0
8966,78,12,2600,84,255,1216,1841,90,344,150,5832,13
8967,14,3,1691,2390,11,0,76,599,73,1,273,1
8968,72,69,800,1030,37,556,38,559,334,350,278,20
8969,305,583,1199,1279,38,2712,37,579,1430,0,356,0
8970,46,7,500,979,4,0,82,418,198,285,203,0
8971,35,6,800,87,12,0,32,623,23,0,38,17
8972,8,5,825,182,295,0,11,639,0,0,18,0
8973,13,5,3001,289,9,0,2504,64,0,0,112,6
8974,1650,1183,7329,545,278,0,14,1284,5193,1775,35,0
8975,93,1978,200,209,451,28,21,71,929,0,113,0
8976,927,27,500,60,717,204,22,478,501,0,164,0
8977,241,6129,100,98,307,34,40,11,12,0,502,0
8978,105,6,400,133,211,464,2,397,1125,0,69,15
8979,465,4,3800,117,49,0,20,2491,493,1604,375,71
8980,37,20,700,237,97,96,283,181,238,0,347,0
8981,234,2,2400,203,250,204,18,531,237,0,231,0
8982,154,6,1714,57,227,172,0,1696,200,0,75,1
8983,123,1173,100,48,84,92,22,25,84,0,187,0
8984,38,4,599,940,43,0,114,312,13,0,1239,0
8985,130,103,1400,32,45,0,80,929,167,176,140,3
8986,19,244,600,758,102,90,54,451,41,3,454,5
8987,164,632,300,1297,130,194,36,264,72,0,467,21
8988,82,1256,200,219,36,622,2,198,939,0,213,0
8989,1349,20,700,755,791,848,11,689,556,0,537,0
8990,172,912,698,590,797,258,18,200,5251,2167,659,0
8991,277,313,100,144,35,0,20,53,126,479,123,0
8992,241,107,600,1178,53,888,17,583,731,0,264,0
8993,611,4,2281,1643,95,0,376,31,249,0,1127,122
8994,46,3,2514,60,34,0,14,511,164,0,907,0
8995,77,82,400,2155,126,148,25,375,29,0,64,0
8996,91,3,400,178,19,496,8,392,12,0,429,0
8997,273,1039,199,57,29,652,42,32,521,0,184,0
8998,110,52,500,269,6,0,17,361,46,2435,24,0
8999,21,4,1591,230,47,0,110,319,8,358,2059,0
9000,55,828,700,1547,24,64,80,562,181,0,467,0
9001,70,1,1600,95,19,362,514,658,89,10,388,11
9002,42,5,400,101,8,0,3,397,788,0,76,0
9003,91,17,9100,1784,49,550,4659,2312,573,0,11405,0
9004,18,18,2399,209,60,0,28,862,8,1,413,3
9005,96,20,2457,46,14,1078,587,36,191,0,258,52
9006,139,10,600,1753,20,200,14,419,1556,0,69,0
9007,280,108,400,147,101,700,55,345,188,0,46,0
9008,54,37,3200,171,19,866,470,1911,2828,0,510,0
9009,57,349,398,17,16,432,20,188,34,0,165,32
9010,0,147,1930,56,7,140,72,464,0,0,0,0
9011,91,67,5300,1079,54,0,217,2939,587,1767,4505,20
9012,6,49,1099,20,10,0,21,757,3,0,45,0
9013,309,12,700,156,115,1264,38,662,1127,0,577,0
9014,126,29,500,500,7,0,15,388,18,0,33,0
9015,37,81,400,205,108,488,2,398,1432,4521,46,2
9016,12,46,800,28,32,0,26,523,268,351,303,6
9017,210,15,21099,280,61,9830,589,11689,9,21,48,10
9018,184,13,800,198,38,176,28,368,22,58,27,11
9019,7,1,823,149,32,690,120,690,26,152,109,19
9020,93,1,663,108,17,210,46,569,109,613,46,5
9021,1,1,511,256,4,0,54,457,1,22,78,0
9022,1167,26,11777,8,2632,1112,946,322,115,371,2034,0
9023,118,59,600,238,460,520,269,99,1061,0,874,0
9024,197,1,25443,868,1205,0,421,4377,117,0,2612,71
9025,191,30,600,214,476,420,161,439,839,763,1364,0
9026,5,6,600,36,40,98,23,462,0,0,358,0
9027,389,26,3865,333,251,676,177,402,1514,0,1283,0
9028,83,1577,88,35,251,94,28,0,122,0,2999,0
9029,16,29906,2,72,14,0,1,0,43,0,1,0
9030,211,56,600,294,550,452,159,441,922,889,755,0
9031,295,3357,300,1914,352,142,28,122,142,0,597,0
9032,103,4,1000,604,169,106,74,532,17,116,1657,0
9033,607,182,399,436,75,0,51,325,167,503,1128,0
9034,299,9,500,84,469,452,73,334,583,0,811,0
9035,56,19,1825,89,27,0,29,803,35,0,917,0
9036,169,2,500,2611,482,784,5,495,389,412,155,0
9037,104,3,2569,31,58,0,9,716,16,46,28,0
9038,697,2,500,456,214,830,12,488,155,0,1116,0
9039,155,72,400,119,936,194,2,398,54,0,235,23
9040,63,4,6283,245,37,0,31,1186,1914,991,558,0
9041,133,60,400,5321,144,360,8,392,928,0,1415,0
9042,116,2,391,73,75,0,7,361,40,136,367,7
9043,182,4,600,156,359,260,54,397,141,0,1050,19
9044,1295,2,17029,275,2007,0,99,710,8,69,134,16
9045,92,803,153,1917,301,706,13,140,579,0,23,0
9046,46,2,400,81,82,0,46,354,65,0,76,0
9047,122,23,1600,397,23,418,123,938,155,0,2334,0
9048,24,1305,13,65,4,100,0,2,6,0,3,0
9049,12,860,898,2101,66,1030,192,706,1700,570,84,13
9050,0,819,150,160,43,616,54,58,482,870,401,12
9051,30,5,400,57,14,96,32,368,79,0,673,0
9052,236,721,1300,1093,82,950,66,675,160,0,142,0
9053,133,3,2000,557,63,1584,26,1261,10,0,42,0
9054,32,6,788,781,38,0,63,724,3,0,34,0
9055,108,1153,900,1727,225,876,43,529,117,0,20,125
9056,221,28,900,1035,10,1126,137,763,105,0,226,0
9057,16,282,400,1123,3,0,6,238,22,0,58,0
9058,117,60,1233,1430,50,1628,0,1175,1,0,18,0
9059,59,416,1599,574,27,1196,133,418,275,0,72,0
9060,62,1,431,3,1,0,397,29,93,219,323,13
9061,855,604,598,2152,799,136,248,152,303,490,1622,0
9062,401,31,1101,978,698,390,83,552,403,0,949,0
9063,64,70,600,74,393,766,123,299,1320,647,3437,47
9064,78,574,300,447,93,100,19,181,159,623,518,0
9065,9,22,404,2032,97,1002,51,353,157,0,160,0
9066,303,21,800,357,247,200,68,398,510,0,484,0
9067,307,77,1800,1567,214,0,14,1456,223,306,230,127
9068,152,649,326,989,170,0,28,59,163,209,1350,8
9069,87,5,28626,1204,43,0,825,3080,583,0,292,0
9070,133,67,1400,650,540,338,5,874,466,423,254,19
9071,156,13,399,503,85,56,34,334,39,827,114,0
9072,209,1662,500,8928,900,40,71,274,449,0,1766,39
9073,639,175,598,22,666,160,309,43,121,63,2557,35
9074,390,30600,100,63,605,120,10,3,1246,135,416,0
9075,2351,7,900,545,1360,5376,282,351,6329,3933,1671,0
9076,175,3,2200,804,93,250,2,1089,2715,0,439,0
9077,16,10,400,279,55,0,15,385,466,286,637,15
9078,87,32,1100,1763,122,434,4,1095,165,197,3810,0
9079,490,1248,200,926,68,322,12,117,0,490,21,80
9080,63,1,2300,709,48,0,34,828,85,0,330,0
9081,114,1,1501,67,52,0,98,301,93,0,533,0
9082,455,39,600,22,243,758,33,356,1989,4068,319,0
9083,173,12,500,419,279,482,10,394,400,0,1067,0
9084,184,18,600,168,209,212,15,486,321,0,286,0
9085,3,1527,3,1075,24,44,3,0,0,0,2,0
9086,168,326,700,919,398,550,58,642,1209,0,2709,0
9087,63,6007,200,8,101,620,22,25,203,84,125,21
9088,246,3570,200,997,227,372,64,17,322,0,390,0
9089,92,10216,300,281,204,196,112,53,15,0,212,19
9090,52,46,5879,83,256,46,107,895,55,0,622,0
9091,546,102,500,2070,142,1298,32,468,27,220,1128,0
9092,2,9,2893,58,17,0,13,717,63,155,229,7
9093,37,152,1000,645,60,36,20,434,526,844,1006,0
9094,636,18,1399,4511,119,4476,161,1238,3700,0,6668,0
9095,77,26,5600,909,63,1616,505,3458,346,0,1539,71
9096,262,7,399,1115,144,1776,12,387,894,0,646,42
9097,119,6,500,284,67,312,85,358,67,118,1733,25
9098,92,36,2100,246,98,306,69,1644,609,0,474,0
9099,0,32,3242,68,154,0,131,427,775,690,3676,155
9100,26,60,2500,903,6,0,37,1901,24,2,248,7
9101,19,2,1098,248,22,662,50,517,2104,0,615,0
9102,86,1,13100,165,20,0,12,9477,916,228,384,26
9103,198,1,1200,49,14,960,550,75,305,0,39,0
9104,59,4,1200,98,14,0,49,418,465,0,271,89
9105,79,8,600,106,13,0,10,408,138,0,33,0
9106,9,1,499,119,26,0,69,299,3,71,220,9
9107,257,1,1134,436,93,0,145,723,98,764,1438,24
9108,117,61,2200,865,189,2038,475,836,441,0,1018,0
9109,56,8,2073,342,9,0,96,1938,30,0,282,0
9110,48,1,561,166,30,468,241,320,99,481,903,0
9111,10,2,400,328,9,0,25,375,46,0,127,3
9112,502,200,600,87,579,110,307,114,35,0,3379,37
9113,382,63,800,7,951,228,340,76,302,1717,56,0
9114,36,9,904,67,234,198,16,456,204,0,228,0
9115,94,428,1500,1042,316,268,219,1281,108,0,2583,9
9116,149,18,757,18,109,0,65,426,45,55,23,0
9117,474,709,300,148,1553,1752,55,88,3646,3443,2934,0
9118,51,597,1001,479,223,94,60,673,283,0,204,0
9119,194,861,500,578,1288,1408,32,322,1406,0,157,0
9120,6042,9,46742,160,2988,0,118,5897,715,1680,17267,147
9121,79,207,400,614,127,686,22,378,475,0,616,17
9122,57,5,600,274,310,1252,17,457,1010,0,98,0
9123,436,196,500,248,227,198,334,144,232,366,1744,0
9124,29,173,4088,1170,111,650,37,1150,227,224,1877,7
9125,494,9,1596,151,491,0,488,65,1049,0,2995,0
9126,39,11,2351,12590,41,0,5,1872,13,59,29,0
9127,125,350,600,643,219,176,45,321,121,287,1292,152
9128,29,171,400,12,49,50,134,118,83,176,103,0
9129,585,240,399,800,577,790,91,119,695,1213,2007,0
9130,684,315,300,702,364,584,64,171,123,0,557,0
9131,751,7,1100,1163,8,0,67,793,391,892,790,0
9132,49,66,1597,175,168,68,72,1074,133,145,211,22
9133,466,2,500,250,148,1136,40,460,1961,0,750,29
9134,51,15,1400,223,442,172,32,745,116,0,136,0
9135,33,150,700,278,56,734,149,386,689,0,249,0
9136,75,3,800,239,172,1350,27,417,187,2,152,8
9137,56,14,2283,306,60,236,52,811,92,0,48,0
9138,52,8,534,107,119,102,112,274,206,182,113,0
9139,50,8,800,4453,9,0,9,401,160,1563,197,19
9140,50,147,700,292,50,264,51,400,200,0,1444,50
9141,18,1,2600,1707,9,0,10,896,1,1,65,2
9142,29,386,200,1359,4,64,18,52,107,34,12,0
9143,583,481,2100,112,101,1516,30,1335,5574,1199,2697,70
9144,400,188,300,1570,153,606,2,298,105,0,488,0
9145,2,1249,26,888,30,194,0,20,8,221,6,0
9146,437,3,1600,97,88,868,50,939,30,0,294,0
9147,234,34,1600,914,31,388,51,979,703,156,1226,24
9148,287,43,5798,224,60,0,6,1717,1596,0,1408,0
9149,175,4,1100,930,89,0,130,665,37,0,859,0
9150,161,2,4000,1102,41,1070,134,2582,216,81,358,20
9151,307,76,800,15,51,1532,364,99,2529,7367,702,37
9152,62,707,100,188,24,0,2,8,359,488,18,0
9153,327,6,5189,2557,115,0,132,948,833,0,1467,0
9154,69,9,1500,265,27,0,15,1118,0,29,2,0
9155,0,18,599,251,32,0,19,355,3,0,1,0
9156,21,242,800,5,8,906,498,0,137,446,2979,74
9157,36,685,596,203,3,170,37,554,30,0,102,0
9158,8,1,453,405,15,0,23,366,58,0,177,0
9159,12,15,1298,30,6,456,32,1040,27,0,15,0
9160,22,1,1838,4277,13,0,45,1793,0,54,5,2
9161,27455,34,4752,867,2116,1894,451,566,438,2266,1226,0
9162,4513,132,38358,2603,1189,2294,898,20626,724,0,2215,0
9163,7,2,400,1026,49,268,5,395,224,0,82,0
9164,314,1,16380,1369,99,0,55,2183,373,353,507,0
9165,60,13,400,166,175,98,38,362,162,18,599,0
9166,557,83,599,408,260,868,72,291,26,0,2051,0
9167,118,13,800,6781,138,254,31,484,355,188,453,0
9168,1189,47,900,274,1944,122,19,881,0,0,0,0
9169,100,9,6874,104,229,0,430,616,300,0,270,7
9170,644,11,600,331,44,1156,200,400,150,406,4794,69
9171,22,7,900,314,239,34,32,655,43,0,347,9
9172,1,4,700,329,3,0,73,330,570,100,586,3
9173,90,1,1249,330,47,0,182,748,180,0,886,0
9174,32,9,600,209,87,368,100,323,3605,0,124,0
9175,54,2179,78,244,108,118,0,2,38,0,10,0
9176,145,24,3151,934,73,0,5,536,169,159,776,58
9177,115,31517,397,943,223,102,27,119,237,712,1080,0
9178,101,103,2499,1434,95,30,3,1251,337,79,204,7
9179,426,20,600,105,114,2318,382,50,606,0,2014,0
9180,139,65,1200,458,583,744,98,915,161,0,7,0
9181,226,24,6400,1077,1383,834,223,6177,1468,108,395,0
9182,460,290,5900,3388,349,596,2234,1373,9765,4722,8419,0
9183,46,3,700,26,21,0,85,366,3550,0,1580,0
9184,49,298,500,6,55,176,64,297,3,0,7,0
9185,365,13,13800,2448,251,0,81,7511,17,17,45,0
9186,827,12,3271,156,958,0,384,22,498,0,1862,33
9187,0,1,1000,25,18,0,488,167,108,2,2710,5
9188,105,4,600,420,4,0,7,396,140,444,389,25
9189,99,174,400,116,23,142,23,377,403,0,2256,0
9190,1015,11,999,2651,136,1166,164,362,814,2855,1750,166
9191,11,4,700,96,17,0,90,497,0,0,0,0
9192,2,73,500,153,5,86,0,500,105,0,3,0
9193,35,1996,100,26,12,140,2,47,18,0,47,0
9194,85,27,898,126,55,278,34,679,20,0,66,0
9195,7,286,156,104,10,28,8,132,0,6,11,1
9196,166,1841,11800,1822,37,2978,225,5439,1674,1237,219,1
9197,96,149,1302,782,20,0,200,894,0,0,0,0
9198,35,28,1370,385,9,528,8,1084,133,0,13,17
9199,119,4,799,119,19,0,715,10,8,34,60,3
9200,66,429,16546,3138,194,42,280,2708,1057,605,1646,40
9201,505,13857,99,112,308,248,12,8,113,741,46,0
9202,2089,875,500,2527,331,734,165,186,139,606,67,261
9203,459,9,500,19,76,0,422,35,5915,8092,2214,11
9204,61,494,500,2777,28,280,31,309,94,0,280,0
9205,1021,48,700,2575,1733,650,74,468,676,0,1771,0
